global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority
19532,19534,64036000,PGD Bàu Bàng,106.6362417,11.2429544,92835000,PGD Cây Trâm,106.6478401,10.8439536,44.38497909949621,TP. Hồ Chí Minh,196,32,"1 hr 51 min
105 km",105.0,1 hr 51 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,64036000__92835000,64036000__92835000,"11.24295,106.63624__10.84395,106.64784","10.84395,106.64784__11.24295,106.63624",directed_pair_key_by_code,48.1,105.0,,1 hr 51 min,,2.3657,56.9,56.9,1.183,SUSPECT_CHANGED,HIGH
17847,17849,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,34037000,PGD Bình Giang,106.1505193,20.9069647,54.33314009443674,TP. Hải Phòng,179,47,"43 min
24.6 km",24.6,43 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__34037000,16435000__34037000,"20.84529,106.66930__20.90696,106.15052","20.84529,106.66930__20.90696,106.15052",directed_pair_key_by_code,81.5,24.6,,43 min,,0.4528,-56.9,56.9,0.6982,SUSPECT_CHANGED,HIGH
17683,17685,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,16832000,PGD Đà Nẵng,106.70363,20.861018,2.935122986584852,TP. Hải Phòng,177,83,"51 min
60.5 km",60.5,51 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__16832000,16431000__16832000,"20.85237,106.67694__20.86102,106.70363","20.85237,106.67694__20.86102,106.70363",directed_pair_key_by_code,3.8,60.5,,51 min,,20.6124,56.7,56.7,14.9211,SUSPECT_CHANGED,HIGH
19121,19123,64033000,PGD Dĩ An,106.7573326,10.9062265,92431000,PGD Bình Hòa,106.697804,10.813936,12.14797691955523,TP. Hồ Chí Minh,192,21,"1 hr 43 min
70.5 km",70.5,1 hr 43 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__92431000,64033000__92431000,"10.90623,106.75733__10.81394,106.69780","10.81394,106.69780__10.90623,106.75733",directed_pair_key_by_code,13.8,70.5,,1 hr 43 min,,5.8034,56.7,56.7,4.1087,SUSPECT_CHANGED,HIGH
19138,19140,64033000,PGD Dĩ An,106.7573326,10.9062265,93031000,PGD Phan Đăng Lưu,106.6904371,10.8035891,13.55063167664091,TP. Hồ Chí Minh,192,38,"1 hr 49 min
72.2 km",72.2,1 hr 49 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__93031000,64033000__93031000,"10.90623,106.75733__10.80359,106.69044","10.80359,106.69044__10.90623,106.75733",directed_pair_key_by_code,15.6,72.2,,1 hr 49 min,,5.3282,56.6,56.6,3.6282,SUSPECT_CHANGED,HIGH
17161,17163,32830000,PGD Trung Chính,105.8008666,21.0094211,32834000,PGD Xuân Mai,105.5765428,20.8985516,26.35524608678144,TP. Hà Nội,172,61,"1 hr 33 min
88.8 km",88.8,1 hr 33 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,32830000__32834000,32830000__32834000,"21.00942,105.80087__20.89855,105.57654","20.89855,105.57654__21.00942,105.80087",directed_pair_key_by_code,32.2,88.8,,1 hr 33 min,,3.3693,56.6,56.6,1.7578,SUSPECT_CHANGED,HIGH
19561,19563,64036000,PGD Bàu Bàng,106.6362417,11.2429544,94534000,PGD Lê Văn Sỹ,106.664652,10.796715,49.7164198160942,TP. Hồ Chí Minh,196,61,"1 hr 59 min
114 km",114.0,1 hr 59 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,64036000__94534000,64036000__94534000,"11.24295,106.63624__10.79672,106.66465","10.79672,106.66465__11.24295,106.63624",directed_pair_key_by_code,57.4,114.0,,1 hr 59 min,,2.293,56.6,56.6,0.9861,SUSPECT_CHANGED,HIGH
19318,19320,64035000,PGD Tân Đông Hiệp,106.7422824,10.9280524,88039000,PGD Châu Đức,107.2451534,10.6454008,63.28485925359389,TP. Hồ Chí Minh,194,18,"40 min
24.3 km",24.3,40 min,part/output_part_194/ket_qua_tu_0_den_99.xlsx,original_output,ok,64035000__88039000,64035000__88039000,"10.92805,106.74228__10.64540,107.24515","10.64540,107.24515__10.92805,106.74228",directed_pair_key_by_code,80.9,24.3,,40 min,,0.384,-56.6,56.6,0.6996,SUSPECT_CHANGED,HIGH
17146,17148,32633000,PGD Hưng Phát,105.7503036,21.045557,32830000,PGD Trung Chính,105.8008666,21.0094211,6.609571354491129,TP. Hà Nội,172,46,"1 hr 1 min
65.1 km",65.1,1 hr 1 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,32633000__32830000,32633000__32830000,"21.04556,105.75030__21.00942,105.80087","21.00942,105.80087__21.04556,105.75030",directed_pair_key_by_code,8.6,65.1,,1 hr 1 min,,9.8494,56.5,56.5,6.5698,SUSPECT_CHANGED,HIGH
17145,17147,32633000,PGD Hưng Phát,105.7503036,21.045557,32800000,CN Tây Thăng Long,105.7328363,21.0059239,4.765345960775767,TP. Hà Nội,172,45,"1 hr
65.8 km",65.8,1 hr,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,32633000__32800000,32633000__32800000,"21.04556,105.75030__21.00592,105.73284","21.00592,105.73284__21.04556,105.75030",directed_pair_key_by_code,9.4,65.8,,1 hr,,13.808,56.4,56.4,6.0,SUSPECT_CHANGED,HIGH
19221,19223,64034000,PGD Phú Giáo,106.7955924,11.29029,90632000,PGD Vườn Chuối,106.6839927,10.7723266,58.86878934898191,TP. Hồ Chí Minh,193,21,"24 min
13.8 km",13.8,24 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__90632000,64034000__90632000,"11.29029,106.79559__10.77233,106.68399","10.77233,106.68399__11.29029,106.79559",directed_pair_key_by_code,70.2,13.8,,24 min,,0.2344,-56.4,56.4,0.8034,SUSPECT_CHANGED,HIGH
19659,19661,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,92636000,PGD LaKai,106.6683425,10.7614071,63.9546536151674,TP. Hồ Chí Minh,197,59,"1 hr 1 min
43.6 km",43.6,1 hr 1 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__92636000,88000000__92636000,"10.34819,107.07531__10.76141,106.66834","10.34819,107.07531__10.76141,106.66834",directed_pair_key_by_code,100.0,43.6,,1 hr 1 min,,0.6817,-56.4,56.4,0.564,SUSPECT_CHANGED,HIGH
19739,19741,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,90333000,PGD Vạn Phúc,106.7136198,10.8438678,67.21766454943474,TP. Hồ Chí Minh,198,39,"49 min
41.2 km",41.2,49 min,part/output_part_198/ket_qua_tu_0_den_99.xlsx,original_output,ok,88030000__90333000,88030000__90333000,"10.36568,107.08986__10.84387,106.71362","10.36568,107.08986__10.84387,106.71362",directed_pair_key_by_code,97.5,41.2,,49 min,,0.6129,-56.3,56.3,0.5774,SUSPECT_CHANGED,HIGH
17641,17643,16400000,CN Lê Chân,106.6724123,20.8541282,16800000,CN Ngô Quyền,106.6925006,20.8607247,2.21246921910751,TP. Hải Phòng,177,41,"1 hr 30 min
59.6 km",59.6,1 hr 30 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__16800000,16400000__16800000,"20.85413,106.67241__20.86072,106.69250","20.85413,106.67241__20.86072,106.69250",directed_pair_key_by_code,3.4,59.6,,1 hr 30 min,,26.9382,56.2,56.2,16.5294,SUSPECT_CHANGED,HIGH
17583,17585,16230000,PGD Đồ Sơn,106.7828225,20.7164627,34630000,PGD Gia Lộc,106.2962506,20.8812211,53.7942537541137,TP. Hải Phòng,176,83,"15 min
4.3 km",4.3,15 min,part/output_part_176/ket_qua_tu_0_den_99.xlsx,original_output,ok,16230000__34630000,16230000__34630000,"20.71646,106.78282__20.88122,106.29625","20.71646,106.78282__20.88122,106.29625",directed_pair_key_by_code,60.5,4.3,,15 min,,0.0799,-56.2,56.2,0.9289,SUSPECT_CHANGED,HIGH
19150,19152,64033000,PGD Dĩ An,106.7573326,10.9062265,94230000,PGD Nguyễn Sơn,106.6259453,10.7820436,19.91385055427905,TP. Hồ Chí Minh,192,50,"1 hr 53 min
80.2 km",80.2,1 hr 53 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__94230000,64033000__94230000,"10.90623,106.75733__10.78204,106.62595","10.78204,106.62595__10.90623,106.75733",directed_pair_key_by_code,24.1,80.2,,1 hr 53 min,,4.0273,56.1,56.1,2.3278,SUSPECT_CHANGED,HIGH
18943,18945,64032000,PGD Mỹ Phước,106.6070371,11.1326431,90332000,PGD Thảo Điền,106.7360342,10.8052701,39.03102820071548,TP. Hồ Chí Minh,190,43,"2 hr 7 min
106 km",106.0,2 hr 7 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__90332000,64032000__90332000,"11.13264,106.60704__10.80527,106.73603","10.80527,106.73603__11.13264,106.60704",directed_pair_key_by_code,49.9,106.0,,2 hr 7 min,,2.7158,56.1,56.1,1.1242,SUSPECT_CHANGED,HIGH
17657,17659,16400000,CN Lê Chân,106.6724123,20.8541282,34037000,PGD Bình Giang,106.1505193,20.9069647,54.53806834855572,TP. Hải Phòng,177,57,"31 min
23.9 km",23.9,31 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__34037000,16400000__34037000,"20.85413,106.67241__20.90696,106.15052","20.85413,106.67241__20.90696,106.15052",directed_pair_key_by_code,80.0,23.9,,31 min,,0.4382,-56.1,56.1,0.7013,SUSPECT_CHANGED,HIGH
19631,19633,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,91034000,PGD Trung Sơn,106.6897068,10.7315771,59.9518990592162,TP. Hồ Chí Minh,197,31,"1 hr 3 min
43.7 km",43.7,1 hr 3 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__91034000,88000000__91034000,"10.34819,107.07531__10.73158,106.68971","10.34819,107.07531__10.73158,106.68971",directed_pair_key_by_code,99.8,43.7,,1 hr 3 min,,0.7289,-56.1,56.1,0.5621,SUSPECT_CHANGED,HIGH
17971,17973,16631000,PGD Hùng Vương,106.6417341,20.8763509,16930000,PGD Tôn Đức Thắng,106.6661913,20.8617835,3.013482130005283,TP. Hải Phòng,180,71,"1 hr 3 min
59.1 km",59.1,1 hr 3 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16631000__16930000,16631000__16930000,"20.87635,106.64173__20.86178,106.66619","20.86178,106.66619__20.87635,106.64173",directed_pair_key_by_code,3.2,59.1,,1 hr 3 min,,19.6119,55.9,55.9,17.4688,SUSPECT_CHANGED,HIGH
17246,17248,16030000,PGD Dương Kinh,106.6977222,20.8173333,34030000,PGD Trần Phú,106.327244,20.9367914,40.71829568188452,TP. Hải Phòng,173,46,"23 min
8.7 km",8.7,23 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16030000__34030000,16030000__34030000,"20.81733,106.69772__20.93679,106.32724","20.81733,106.69772__20.93679,106.32724",directed_pair_key_by_code,64.6,8.7,,23 min,,0.2137,-55.9,55.9,0.8653,SUSPECT_CHANGED,HIGH
19175,19177,64033000,PGD Dĩ An,106.7573326,10.9062265,94835000,PGD Quang Trung,106.6408893,10.8439372,14.47944109625652,TP. Hồ Chí Minh,192,75,"1 hr 49 min
73.9 km",73.9,1 hr 49 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__94835000,64033000__94835000,"10.90623,106.75733__10.84394,106.64089","10.84394,106.64089__10.90623,106.75733",directed_pair_key_by_code,18.1,73.9,,1 hr 49 min,,5.1038,55.8,55.8,3.0829,SUSPECT_CHANGED,HIGH
20709,20711,88040000,PGD Tân Thành,107.05434,10.6022139,94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,40.04068488076435,TP. Hồ Chí Minh,208,9,"1 hr 55 min
102 km",102.0,1 hr 55 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__94633000,88040000__94633000,"10.60221,107.05434__10.82794,106.76880","10.60221,107.05434__10.82794,106.76880",directed_pair_key_by_code,46.2,102.0,,1 hr 55 min,,2.5474,55.8,55.8,1.2078,SUSPECT_CHANGED,HIGH
20705,20707,88040000,PGD Tân Thành,107.05434,10.6022139,94600000,CN Đông Sài Gòn,106.771314,10.8465447,41.16130809396059,TP. Hồ Chí Minh,208,5,"1 hr 58 min
104 km",104.0,1 hr 58 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__94600000,88040000__94600000,"10.60221,107.05434__10.84654,106.77131","10.60221,107.05434__10.84654,106.77131",directed_pair_key_by_code,48.2,104.0,,1 hr 58 min,,2.5266,55.8,55.8,1.1577,SUSPECT_CHANGED,HIGH
18945,18947,64032000,PGD Mỹ Phước,106.6070371,11.1326431,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,39.64181543152021,TP. Hồ Chí Minh,190,45,"2 hr 4 min
105 km",105.0,2 hr 4 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__90334000,64032000__90334000,"11.13264,106.60704__10.79416,106.72104","10.79416,106.72104__11.13264,106.60704",directed_pair_key_by_code,49.2,105.0,,2 hr 4 min,,2.6487,55.8,55.8,1.1341,SUSPECT_CHANGED,HIGH
19222,19224,64034000,PGD Phú Giáo,106.7955924,11.29029,90635000,PGD Đô Thành,106.6756618,10.7892362,57.23153042823255,TP. Hồ Chí Minh,193,22,"22 min
12.8 km",12.8,22 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__90635000,64034000__90635000,"11.29029,106.79559__10.78924,106.67566","10.78924,106.67566__11.29029,106.79559",directed_pair_key_by_code,68.6,12.8,,22 min,,0.2237,-55.8,55.8,0.8134,SUSPECT_CHANGED,HIGH
19244,19246,64034000,PGD Phú Giáo,106.7955924,11.29029,92038000,PGD Bình Tây,106.6366052,10.7484977,62.69392522938036,TP. Hồ Chí Minh,193,44,"36 min
20.3 km",20.3,36 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__92038000,64034000__92038000,"11.29029,106.79559__10.74850,106.63661","10.74850,106.63661__11.29029,106.79559",directed_pair_key_by_code,76.1,20.3,,36 min,,0.3238,-55.8,55.8,0.7332,SUSPECT_CHANGED,HIGH
17791,17793,16434000,PGD Hoa Phượng,106.6919632,20.8290041,16630000,PGD Phong Lan,106.6902538,20.8654375,4.055107291759941,TP. Hải Phòng,178,91,"1 hr 23 min
61.8 km",61.8,1 hr 23 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16434000__16630000,16434000__16630000,"20.82900,106.69196__20.86544,106.69025","20.82900,106.69196__20.86544,106.69025",directed_pair_key_by_code,6.1,61.8,,1 hr 23 min,,15.24,55.7,55.7,9.1311,SUSPECT_CHANGED,HIGH
19148,19150,64033000,PGD Dĩ An,106.7573326,10.9062265,94033000,PGD Tô Hiến Thành,106.6680151,10.7796478,17.12457179098855,TP. Hồ Chí Minh,192,48,"1 hr 46 min
75.8 km",75.8,1 hr 46 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__94033000,64033000__94033000,"10.90623,106.75733__10.77965,106.66802","10.77965,106.66802__10.90623,106.75733",directed_pair_key_by_code,20.1,75.8,,1 hr 46 min,,4.4264,55.7,55.7,2.7711,SUSPECT_CHANGED,HIGH
18960,18962,64032000,PGD Mỹ Phước,106.6070371,11.1326431,90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,48.03347399509851,TP. Hồ Chí Minh,190,60,"7 min
3.2 km",3.2,7 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__90836000,64032000__90836000,"11.13264,106.60704__10.71744,106.72845","10.71744,106.72845__11.13264,106.60704",directed_pair_key_by_code,58.9,3.2,,7 min,,0.0666,-55.7,55.7,0.9457,SUSPECT_CHANGED,HIGH
17265,17267,16030000,PGD Dương Kinh,106.6977222,20.8173333,34634000,PGD Thành Đông,106.3032013,20.9271165,42.76911916457698,TP. Hải Phòng,173,65,"16 min
6.8 km",6.8,16 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16030000__34634000,16030000__34634000,"20.81733,106.69772__20.92712,106.30320","20.81733,106.69772__20.92712,106.30320",directed_pair_key_by_code,62.5,6.8,,16 min,,0.159,-55.7,55.7,0.8912,SUSPECT_CHANGED,HIGH
19713,19715,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,39.88309732396353,TP. Hồ Chí Minh,198,13,"1 hr 44 min
103 km",103.0,1 hr 44 min,part/output_part_198/ket_qua_tu_0_den_99.xlsx,original_output,ok,88030000__88041000,88030000__88041000,"10.36568,107.08986__10.53842,107.40951","10.36568,107.08986__10.53842,107.40951",directed_pair_key_by_code,47.4,103.0,,1 hr 44 min,,2.5825,55.6,55.6,1.173,SUSPECT_CHANGED,HIGH
20711,20713,88040000,PGD Tân Thành,107.05434,10.6022139,94730000,PGD Hiệp Phú,106.7819475,10.8443244,40.12991626095837,TP. Hồ Chí Minh,208,11,"2 hr 1 min
103 km",103.0,2 hr 1 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__94730000,88040000__94730000,"10.60221,107.05434__10.84432,106.78195","10.60221,107.05434__10.84432,106.78195",directed_pair_key_by_code,47.4,103.0,,2 hr 1 min,,2.5667,55.6,55.6,1.173,SUSPECT_CHANGED,HIGH
20708,20710,88040000,PGD Tân Thành,107.05434,10.6022139,94632000,PGD Lê Văn Việt,106.7866377,10.8453187,39.82632479684127,TP. Hồ Chí Minh,208,8,"2 hr 5 min
104 km",104.0,2 hr 5 min,part/output_part_208/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__94632000,88040000__94632000,"10.60221,107.05434__10.84532,106.78664","10.60221,107.05434__10.84532,106.78664",directed_pair_key_by_code,48.4,104.0,,2 hr 5 min,,2.6113,55.6,55.6,1.1488,SUSPECT_CHANGED,HIGH
19663,19665,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,92835000,PGD Cây Trâm,106.6478401,10.8439536,72.26175453995747,TP. Hồ Chí Minh,197,63,"1 hr 11 min
49.4 km",49.4,1 hr 11 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__92835000,88000000__92835000,"10.34819,107.07531__10.84395,106.64784","10.34819,107.07531__10.84395,106.64784",directed_pair_key_by_code,105.0,49.4,,1 hr 11 min,,0.6836,-55.6,55.6,0.5295,SUSPECT_CHANGED,HIGH
19583,19585,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,42.22606275795307,TP. Hồ Chí Minh,196,83,"1 hr 47 min
105 km",105.0,1 hr 47 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__88041000,88000000__88041000,"10.34819,107.07531__10.53842,107.40951","10.34819,107.07531__10.53842,107.40951",directed_pair_key_by_code,49.5,105.0,,1 hr 47 min,,2.4866,55.5,55.5,1.1212,SUSPECT_CHANGED,HIGH
17693,17695,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,34033000,PGD Hải Tân,106.3309265,20.9216871,36.76399988621122,TP. Hải Phòng,177,93,"25 min
12.6 km",12.6,25 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__34033000,16431000__34033000,"20.85237,106.67694__20.92169,106.33093","20.85237,106.67694__20.92169,106.33093",directed_pair_key_by_code,68.1,12.6,,25 min,,0.3427,-55.5,55.5,0.815,SUSPECT_CHANGED,HIGH
17696,17698,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,34036000,PGD Thanh Miện,106.2458398,20.7856639,45.4163802758812,TP. Hải Phòng,177,96,"27 min
14.7 km",14.7,27 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__34036000,16431000__34036000,"20.85237,106.67694__20.78566,106.24584","20.78566,106.24584__20.85237,106.67694",directed_pair_key_by_code,70.2,14.7,,27 min,,0.3237,-55.5,55.5,0.7906,SUSPECT_CHANGED,HIGH
18181,18183,16834000,PGD Thanh Niên,106.7206766,20.8294995,34431000,PGD Thanh Hà,106.4303172,20.896746,31.08245695854517,TP. Hải Phòng,182,81,"1 min
300 m",0.3,1 min,part/output_part_182/ket_qua_tu_0_den_99.xlsx,original_output,ok,16834000__34431000,16834000__34431000,"20.82950,106.72068__20.89675,106.43032","20.82950,106.72068__20.89675,106.43032",directed_pair_key_by_code,55.7,0.3,,1 min,,0.0097,-55.4,55.4,0.9946,SUSPECT_CHANGED,HIGH
18226,18228,16930000,PGD Tôn Đức Thắng,106.6661913,20.8617835,34400000,CN Đông Hải Dương,106.5466222,20.9940344,19.24766665460147,TP. Hải Phòng,183,26,"1 hr 9 min
82.9 km",82.9,1 hr 9 min,part/output_part_183/ket_qua_tu_0_den_99.xlsx,original_output,ok,16930000__34400000,16930000__34400000,"20.86178,106.66619__20.99403,106.54662","20.86178,106.66619__20.99403,106.54662",directed_pair_key_by_code,27.6,82.9,,1 hr 9 min,,4.307,55.3,55.3,2.0036,SUSPECT_CHANGED,HIGH
18414,18416,34038000,PGD Ninh Giang,106.3916714,20.7346741,34430000,PGD Minh Tân,106.5811991,21.0394735,39.19644198989646,TP. Hải Phòng,185,14,"6 min
2.0 km",2.0,6 min,part/output_part_185/ket_qua_tu_0_den_99.xlsx,original_output,ok,34038000__34430000,34038000__34430000,"20.73467,106.39167__21.03947,106.58120","20.73467,106.39167__21.03947,106.58120",directed_pair_key_by_code,57.3,2.0,,6 min,,0.051,-55.3,55.3,0.9651,SUSPECT_CHANGED,HIGH
19119,19121,64033000,PGD Dĩ An,106.7573326,10.9062265,92400000,CN 7 Thành phố Hồ Chí Minh,106.6991015,10.801716,13.24718792441953,TP. Hồ Chí Minh,192,19,"1 hr 43 min
70.5 km",70.5,1 hr 43 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__92400000,64033000__92400000,"10.90623,106.75733__10.80172,106.69910","10.80172,106.69910__10.90623,106.75733",directed_pair_key_by_code,15.3,70.5,,1 hr 43 min,,5.3219,55.2,55.2,3.6078,SUSPECT_CHANGED,HIGH
17627,17629,16231000,PGD Tràng Duệ,106.5730673,20.8573589,34632000,PGD Kim Thành,106.5071794,20.9625126,13.54826191221775,TP. Hải Phòng,177,27,"1 hr 11 min
74.0 km",74.0,1 hr 11 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16231000__34632000,16231000__34632000,"20.85736,106.57307__20.96251,106.50718","20.85736,106.57307__20.96251,106.50718",directed_pair_key_by_code,18.9,74.0,,1 hr 11 min,,5.462,55.1,55.1,2.9153,SUSPECT_CHANGED,HIGH
19220,19222,64034000,PGD Phú Giáo,106.7955924,11.29029,90630000,PGD Ba Tháng Hai,106.6689899,10.7688156,59.60896089460563,TP. Hồ Chí Minh,193,20,"28 min
16.5 km",16.5,28 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__90630000,64034000__90630000,"11.29029,106.79559__10.76882,106.66899","10.76882,106.66899__11.29029,106.79559",directed_pair_key_by_code,71.6,16.5,,28 min,,0.2768,-55.1,55.1,0.7696,SUSPECT_CHANGED,HIGH
20370,20372,88038000,PGD Long Điền,107.2164178,10.4169245,90300000,CN Thủ Thiêm,106.7293726,10.7875464,67.32056373668213,TP. Hồ Chí Minh,204,70,"36 min
25.3 km",25.3,36 min,part/output_part_204/ket_qua_tu_0_den_99.xlsx,original_output,ok,88038000__90300000,88038000__90300000,"10.41692,107.21642__10.78755,106.72937","10.41692,107.21642__10.78755,106.72937",directed_pair_key_by_code,80.4,25.3,,36 min,,0.3758,-55.1,55.1,0.6853,SUSPECT_CHANGED,HIGH
19234,19236,64034000,PGD Phú Giáo,106.7955924,11.29029,91033000,PGD Nguyễn Văn Cừ,106.6925748,10.7609209,59.92744573007732,TP. Hồ Chí Minh,193,34,"30 min
17.2 km",17.2,30 min,part/output_part_193/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__91033000,64034000__91033000,"11.29029,106.79559__10.76092,106.69257","10.76092,106.69257__11.29029,106.79559",directed_pair_key_by_code,72.2,17.2,,30 min,,0.287,-55.0,55.0,0.7618,SUSPECT_CHANGED,HIGH
19053,19055,64033000,PGD Dĩ An,106.7573326,10.9062265,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,82.15595186957714,TP. Hồ Chí Minh,191,53,"1 hr 14 min
46.0 km",46.0,1 hr 14 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__88041000,64033000__88041000,"10.90623,106.75733__10.53842,107.40951","10.53842,107.40951__10.90623,106.75733",directed_pair_key_by_code,101.0,46.0,,1 hr 14 min,,0.5599,-55.0,55.0,0.5446,SUSPECT_CHANGED,HIGH
19046,19048,64033000,PGD Dĩ An,106.7573326,10.9062265,88031000,PGD Tam Thắng,107.0854444,10.3494722,71.54346440344908,TP. Hồ Chí Minh,191,46,"1 hr 13 min
45.1 km",45.1,1 hr 13 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__88031000,64033000__88031000,"10.90623,106.75733__10.34947,107.08544","10.34947,107.08544__10.90623,106.75733",directed_pair_key_by_code,100.0,45.1,,1 hr 13 min,,0.6304,-54.9,54.9,0.549,SUSPECT_CHANGED,HIGH
19634,19636,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,91242000,PGD Hiệp Phước,106.7378846,10.6469072,49.64118705614344,TP. Hồ Chí Minh,197,34,"1 hr 16 min
53.1 km",53.1,1 hr 16 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__91242000,88000000__91242000,"10.34819,107.07531__10.64691,106.73788","10.34819,107.07531__10.64691,106.73788",directed_pair_key_by_code,108.0,53.1,,1 hr 16 min,,1.0697,-54.9,54.9,0.5083,SUSPECT_CHANGED,HIGH
18062,18064,16800000,CN Ngô Quyền,106.6925006,20.8607247,16931000,PGD An Lão,106.5552693,20.8213993,14.91637946730644,TP. Hải Phòng,181,62,"1 hr 6 min
73.0 km",73.0,1 hr 6 min,part/output_part_181/ket_qua_tu_0_den_99.xlsx,original_output,ok,16800000__16931000,16800000__16931000,"20.86072,106.69250__20.82140,106.55527","20.82140,106.55527__20.86072,106.69250",directed_pair_key_by_code,18.2,73.0,,1 hr 6 min,,4.8939,54.8,54.8,3.011,SUSPECT_CHANGED,HIGH
17250,17252,16030000,PGD Dương Kinh,106.6977222,20.8173333,34035000,PGD Cẩm Giàng,106.2497133,20.9356847,48.37058108082548,TP. Hải Phòng,173,50,"28 min
12.2 km",12.2,28 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16030000__34035000,16030000__34035000,"20.81733,106.69772__20.93568,106.24971","20.81733,106.69772__20.93568,106.24971",directed_pair_key_by_code,67.0,12.2,,28 min,,0.2522,-54.8,54.8,0.8179,SUSPECT_CHANGED,HIGH
