global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
23710,23712,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,92800000,CN 9 Thành phố Hồ Chí Minh,106.6788024,10.82797,5.951221117414297,TP. Hồ Chí Minh,238,10,"29 min
7.9 km",7.9,29 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__92800000,90334000__92800000,"10.79416,106.72104__10.82797,106.67880","10.79416,106.72104__10.82797,106.67880",directed_pair_key_by_code,10.3,7.9,,29 min,,1.3275,-2.4,2.4,0.233,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__92800000,batch_02
21304,21306,90037000,PGD Thành Thái,106.664006,10.7750228,94534000,PGD Lê Văn Sỹ,106.664652,10.796715,2.413097829799346,TP. Hồ Chí Minh,214,4,"14 min
3.3 km",3.3,14 min,part/output_part_214/ket_qua_tu_0_den_99.xlsx,original_output,ok,90037000__94534000,90037000__94534000,"10.77502,106.66401__10.79672,106.66465","10.77502,106.66401__10.79672,106.66465",directed_pair_key_by_code,4.3,3.3,,14 min,,1.3675,-1.0,1.0,0.2326,WATCH_CHANGED,MEDIUM,MEDIUM,90037000__94534000,batch_02
23713,23715,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,92835000,PGD Cây Trâm,106.6478401,10.8439536,9.72495839927522,TP. Hồ Chí Minh,238,13,"39 min
9.6 km",9.6,39 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__92835000,90334000__92835000,"10.79416,106.72104__10.84395,106.64784","10.79416,106.72104__10.84395,106.64784",directed_pair_key_by_code,12.5,9.6,,39 min,,0.9872,-2.9,2.9,0.232,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__92835000,batch_02
21864,21866,90130000,PGD An Phú,106.7423901,10.9494629,94032000,PGD Ngô Quyền,106.664916,10.7625387,22.44102210103818,TP. Hồ Chí Minh,219,64,"57 min
19.9 km",19.9,57 min,part/output_part_219/ket_qua_tu_0_den_99.xlsx,original_output,ok,90130000__94032000,90130000__94032000,"10.94946,106.74239__10.76254,106.66492","10.76254,106.66492__10.94946,106.74239",directed_pair_key_by_code,25.9,19.9,,57 min,,0.8868,-6.0,6.0,0.2317,WATCH_CHANGED,MEDIUM,MEDIUM,90130000__94032000,batch_02
23815,23817,90400000,CN 2 Thành phố Hồ Chí Minh,106.682211,10.7959893,93230000,PGD Vĩnh Lộc,106.596,10.8158889,9.672747732771754,TP. Hồ Chí Minh,239,15,"36 min
9.3 km",9.3,36 min,part/output_part_239/ket_qua_tu_0_den_99.xlsx,original_output,ok,90400000__93230000,90400000__93230000,"10.79599,106.68221__10.81589,106.59600","10.79599,106.68221__10.81589,106.59600",directed_pair_key_by_code,12.1,9.3,,36 min,,0.9615,-2.8,2.8,0.2314,WATCH_CHANGED,MEDIUM,MEDIUM,90400000__93230000,batch_02
18696,18698,64030000,PGD Lái Thiêu,106.7037247,10.9113847,91242000,PGD Hiệp Phước,106.7378846,10.6469072,29.64437250551859,TP. Hồ Chí Minh,187,96,"44 min
27.7 km",27.7,44 min,part/output_part_187/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__91242000,64030000__91242000,"10.91138,106.70372__10.64691,106.73788","10.64691,106.73788__10.91138,106.70372",directed_pair_key_by_code,36.0,27.7,,44 min,,0.9344,-8.3,8.3,0.2306,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__91242000,batch_02
18806,18808,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,24.30914270903922,TP. Hồ Chí Minh,189,6,"40 min
23.4 km",23.4,40 min,part/output_part_189/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__90331000,64031000__90331000,"11.00380,106.71695__10.78869,106.75667","10.78869,106.75667__11.00380,106.71695",directed_pair_key_by_code,30.4,23.4,,40 min,,0.9626,-7.0,7.0,0.2303,WATCH_CHANGED,MEDIUM,MEDIUM,64031000__90331000,batch_02
23189,23191,90300000,CN Thủ Thiêm,106.7293726,10.7875464,90835000,PGD Phan Văn Trị,106.6918736,10.8242225,5.779882199623958,TP. Hồ Chí Minh,232,89,"29 min
10.7 km",10.7,29 min,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90300000__90835000,90300000__90835000,"10.78755,106.72937__10.82422,106.69187","10.78755,106.72937__10.82422,106.69187",directed_pair_key_by_code,8.7,10.7,,29 min,,1.8512,2.0,2.0,0.2299,WATCH_CHANGED,MEDIUM,MEDIUM,90300000__90835000,batch_02
20487,20489,88039000,PGD Châu Đức,107.2451534,10.6454008,90136000,PGD Đông Hòa,106.7898486,10.8924574,56.81857712685041,TP. Hồ Chí Minh,205,87,"1 hr 39 min
87.4 km",87.4,1 hr 39 min,part/output_part_914/ket_qua_tu_0_den_99.xlsx,retry_output,ok,88039000__90136000,88039000__90136000,"10.64540,107.24515__10.89246,106.78985","10.64540,107.24515__10.89246,106.78985",directed_pair_key_by_code,71.1,87.4,,1 hr 39 min,,1.5382,16.3,16.3,0.2293,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__90136000,batch_02
19694,19696,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,94630000,PGD Tô Ngọc Vân,106.7487842,10.8588784,67.06856777844469,TP. Hồ Chí Minh,197,94,"2 hr 5 min
116 km",116.0,2 hr 5 min,part/output_part_197/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__94630000,88000000__94630000,"10.34819,107.07531__10.85888,106.74878","10.34819,107.07531__10.85888,106.74878",directed_pair_key_by_code,94.4,116.0,,2 hr 5 min,,1.7296,21.6,21.6,0.2288,WATCH_CHANGED,MEDIUM,MEDIUM,88000000__94630000,batch_02
23801,23803,90400000,CN 2 Thành phố Hồ Chí Minh,106.682211,10.7959893,92632000,PGD Rạch Ông,106.6853914,10.7475944,5.392477575863341,TP. Hồ Chí Minh,239,1,"23 min
5.4 km",5.4,23 min,part/output_part_239/ket_qua_tu_0_den_99.xlsx,original_output,ok,90400000__92632000,90400000__92632000,"10.79599,106.68221__10.74759,106.68539","10.74759,106.68539__10.79599,106.68221",directed_pair_key_by_code,7.0,5.4,,23 min,,1.0014,-1.6,1.6,0.2286,WATCH_CHANGED,MEDIUM,MEDIUM,90400000__92632000,batch_02
20482,20484,88039000,PGD Châu Đức,107.2451534,10.6454008,90131000,PGD Thuận An,106.7161132,10.9005291,64.37751271787876,TP. Hồ Chí Minh,205,82,"1 hr 43 min
92.1 km",92.1,1 hr 43 min,part/output_part_914/ket_qua_tu_0_den_99.xlsx,retry_output,ok,88039000__90131000,88039000__90131000,"10.64540,107.24515__10.90053,106.71611","10.64540,107.24515__10.90053,106.71611",directed_pair_key_by_code,75.0,92.1,,1 hr 43 min,,1.4306,17.1,17.1,0.228,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__90131000,batch_02
19596,19598,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,90134000,PGD Đồng An,106.6795064,11.0474348,88.96954069700303,TP. Hồ Chí Minh,196,96,"1 hr 25 min
90.4 km",90.4,1 hr 25 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__90134000,88000000__90134000,"10.34819,107.07531__11.04743,106.67951","10.34819,107.07531__11.04743,106.67951",directed_pair_key_by_code,117.0,90.4,,1 hr 25 min,,1.0161,-26.6,26.6,0.2274,WATCH_CHANGED,MEDIUM,MEDIUM,88000000__90134000,batch_02
23010,23012,90236000,PGD Đakao,106.6972065,10.7927265,92330000,PGD Hậu Giang,106.6301338,10.7472151,8.90459634642186,TP. Hồ Chí Minh,231,10,"27 min
7.5 km",7.5,27 min,part/output_part_231/ket_qua_tu_0_den_99.xlsx,original_output,ok,90236000__92330000,90236000__92330000,"10.79273,106.69721__10.74722,106.63013","10.74722,106.63013__10.79273,106.69721",directed_pair_key_by_code,9.7,7.5,,27 min,,0.8423,-2.2,2.2,0.2268,WATCH_CHANGED,MEDIUM,MEDIUM,90236000__92330000,batch_02
20684,20686,88040000,PGD Tân Thành,107.05434,10.6022139,93231000,PGD Lê Quang Sung,106.6496587,10.7513092,47.22520157249223,TP. Hồ Chí Minh,207,84,"1 hr 23 min
71.6 km",71.6,1 hr 23 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__93231000,88040000__93231000,"10.60221,107.05434__10.75131,106.64966","10.60221,107.05434__10.75131,106.64966",directed_pair_key_by_code,58.4,71.6,,1 hr 23 min,,1.5161,13.2,13.2,0.226,WATCH_CHANGED,MEDIUM,MEDIUM,88040000__93231000,batch_02
27566,27568,93032000,PGD Hưng Phát,106.7146792,10.8009989,94231000,PGD Tên Lửa,106.61129,10.75028,12.62349848903624,TP. Hồ Chí Minh,276,66,"36 min
14.8 km",14.8,36 min,part/output_part_276/ket_qua_tu_0_den_99.xlsx,original_output,ok,93032000__94231000,93032000__94231000,"10.80100,106.71468__10.75028,106.61129","10.75028,106.61129__10.80100,106.71468",directed_pair_key_by_code,19.1,14.8,,36 min,,1.1724,-4.3,4.3,0.2251,WATCH_CHANGED,MEDIUM,MEDIUM,93032000__94231000,batch_02
21396,21398,90039000,PGD An Đông,106.6728395,10.7574677,93030000,PGD Tây Thạnh,106.6237501,10.8147062,8.322280550333144,TP. Hồ Chí Minh,214,96,"24 min
8.3 km",8.3,24 min,part/output_part_214/ket_qua_tu_0_den_99.xlsx,original_output,ok,90039000__93030000,90039000__93030000,"10.75747,106.67284__10.81471,106.62375","10.75747,106.67284__10.81471,106.62375",directed_pair_key_by_code,10.7,8.3,,24 min,,0.9973,-2.4,2.4,0.2243,WATCH_CHANGED,MEDIUM,MEDIUM,90039000__93030000,batch_02
21698,21700,90100000,CN Đông Thành phố Hồ Chí Minh,106.7458566,10.8818676,90835000,PGD Phan Văn Trị,106.6918736,10.8242225,8.708644096210246,TP. Hồ Chí Minh,217,98,"29 min
9.0 km",9.0,29 min,part/output_part_217/ket_qua_tu_0_den_99.xlsx,original_output,ok,90100000__90835000,90100000__90835000,"10.88187,106.74586__10.82422,106.69187","10.82422,106.69187__10.88187,106.74586",directed_pair_key_by_code,11.6,9.0,,29 min,,1.0335,-2.6,2.6,0.2241,WATCH_CHANGED,MEDIUM,MEDIUM,90100000__90835000,batch_02
23715,23717,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,92837000,PGD Gò Vấp,106.6828559,10.8289804,5.690812733747535,TP. Hồ Chí Minh,238,15,"37 min
11.5 km",11.5,37 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__92837000,90334000__92837000,"10.79416,106.72104__10.82898,106.68286","10.79416,106.72104__10.82898,106.68286",directed_pair_key_by_code,9.4,11.5,,37 min,,2.0208,2.1,2.1,0.2234,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__92837000,batch_02
21241,21243,90037000,PGD Thành Thái,106.664006,10.7750228,91032000,PGD Hùynh Tấn Phát,106.7368263,10.7145422,10.41701762917254,TP. Hồ Chí Minh,213,41,"30 min
10.1 km",10.1,30 min,part/output_part_213/ket_qua_tu_0_den_99.xlsx,original_output,ok,90037000__91032000,90037000__91032000,"10.77502,106.66401__10.71454,106.73683","10.71454,106.73683__10.77502,106.66401",directed_pair_key_by_code,13.0,10.1,,30 min,,0.9696,-2.9,2.9,0.2231,WATCH_CHANGED,MEDIUM,MEDIUM,90037000__91032000,batch_02
20578,20580,88039000,PGD Châu Đức,107.2451534,10.6454008,94530000,PGD Chợ Tân Bình,106.653496,10.7869763,66.53132030788495,TP. Hồ Chí Minh,206,78,"1 hr 15 min
60.0 km",60.0,1 hr 15 min,part/output_part_206/ket_qua_tu_0_den_99.xlsx,original_output,ok,88039000__94530000,88039000__94530000,"10.64540,107.24515__10.78698,106.65350","10.64540,107.24515__10.78698,106.65350",directed_pair_key_by_code,77.2,60.0,,1 hr 15 min,,0.9018,-17.2,17.2,0.2228,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__94530000,batch_02
20390,20392,88038000,PGD Long Điền,107.2164178,10.4169245,90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,62.94232084311022,TP. Hồ Chí Minh,204,90,"1 hr 11 min
66.8 km",66.8,1 hr 11 min,part/output_part_204/ket_qua_tu_0_den_99.xlsx,original_output,ok,88038000__90836000,88038000__90836000,"10.41692,107.21642__10.71744,106.72845","10.41692,107.21642__10.71744,106.72845",directed_pair_key_by_code,85.9,66.8,,1 hr 11 min,,1.0613,-19.1,19.1,0.2224,WATCH_CHANGED,MEDIUM,MEDIUM,88038000__90836000,batch_02
21082,21084,90032000,PGD Trường Sơn,106.6641996,10.8051895,90039000,PGD An Đông,106.6728395,10.7574677,5.389700202592397,TP. Hồ Chí Minh,211,82,"32 min
9.9 km",9.9,32 min,part/output_part_211/ket_qua_tu_0_den_99.xlsx,original_output,ok,90032000__90039000,90032000__90039000,"10.80519,106.66420__10.75747,106.67284","10.75747,106.67284__10.80519,106.66420",directed_pair_key_by_code,8.1,9.9,,32 min,,1.8368,1.8,1.8,0.2222,WATCH_CHANGED,MEDIUM,MEDIUM,90032000__90039000,batch_02
23376,23378,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,90434000,PGD Thái Sơn,106.687313,10.824671,8.56687472741415,TP. Hồ Chí Minh,234,76,"24 min
9.8 km",9.8,24 min,part/output_part_234/ket_qua_tu_0_den_99.xlsx,original_output,ok,90331000__90434000,90331000__90434000,"10.78869,106.75667__10.82467,106.68731","10.78869,106.75667__10.82467,106.68731",directed_pair_key_by_code,12.6,9.8,,24 min,,1.1439,-2.8,2.8,0.2222,WATCH_CHANGED,MEDIUM,MEDIUM,90331000__90434000,batch_02
19193,19195,64034000,PGD Phú Giáo,106.7955924,11.29029,90042000,PGD Hiệp Bình Phước,106.7247173,10.8631262,48.12406316673579,TP. Hồ Chí Minh,192,93,"1 hr 43 min
71.1 km",71.1,1 hr 43 min,part/output_part_192/ket_qua_tu_0_den_99.xlsx,original_output,ok,64034000__90042000,64034000__90042000,"11.29029,106.79559__10.86313,106.72472","10.86313,106.72472__11.29029,106.79559",directed_pair_key_by_code,58.2,71.1,,1 hr 43 min,,1.4774,12.9,12.9,0.2216,WATCH_CHANGED,MEDIUM,MEDIUM,64034000__90042000,batch_02
23573,23575,90333000,PGD Vạn Phúc,106.7136198,10.8438678,90635000,PGD Đô Thành,106.6756618,10.7892362,7.354593127717897,TP. Hồ Chí Minh,236,73,"29 min
8.1 km",8.1,29 min,part/output_part_236/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__90635000,90333000__90635000,"10.84387,106.71362__10.78924,106.67566","10.78924,106.67566__10.84387,106.71362",directed_pair_key_by_code,10.4,8.1,,29 min,,1.1014,-2.3,2.3,0.2212,WATCH_CHANGED,MEDIUM,MEDIUM,90333000__90635000,batch_02
21616,21618,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,92631000,PGD Xóm Củi,106.6567989,10.7444752,6.756390567105742,TP. Hồ Chí Minh,217,16,"34 min
9.4 km",9.4,34 min,part/output_part_217/ket_qua_tu_0_den_99.xlsx,original_output,ok,90043000__92631000,90043000__92631000,"10.79156,106.69589__10.74448,106.65680","10.74448,106.65680__10.79156,106.69589",directed_pair_key_by_code,7.7,9.4,,34 min,,1.3913,1.7,1.7,0.2208,WATCH_CHANGED,MEDIUM,MEDIUM,90043000__92631000,batch_02
26099,26101,92038000,PGD Bình Tây,106.6366052,10.7484977,92836000,PGD Hạnh Thông Tây,106.6595606,10.8359748,10.04499541006617,TP. Hồ Chí Minh,261,99,"36 min
15.5 km",15.5,36 min,part/output_part_261/ket_qua_tu_0_den_99.xlsx,original_output,ok,92038000__92836000,92038000__92836000,"10.74850,106.63661__10.83597,106.65956","10.74850,106.63661__10.83597,106.65956",directed_pair_key_by_code,12.7,15.5,,36 min,,1.5431,2.8,2.8,0.2205,WATCH_CHANGED,MEDIUM,MEDIUM,92038000__92836000,batch_02
24059,24061,90434000,PGD Thái Sơn,106.687313,10.824671,92037000,PGD Nancy,106.68175,10.7565278,7.6015139217083,TP. Hồ Chí Minh,241,59,"51 min
12.2 km",12.2,51 min,part/output_part_241/ket_qua_tu_0_den_99.xlsx,original_output,ok,90434000__92037000,90434000__92037000,"10.82467,106.68731__10.75653,106.68175","10.75653,106.68175__10.82467,106.68731",directed_pair_key_by_code,10.0,12.2,,51 min,,1.6049,2.2,2.2,0.22,WATCH_CHANGED,MEDIUM,MEDIUM,90434000__92037000,batch_02
28129,28131,94532000,PGD Bàu Cát,106.640501,10.792999,94835000,PGD Quang Trung,106.6408893,10.8439372,5.664236004401739,TP. Hồ Chí Minh,282,29,"20 分
8.9 km",8.9,20 分,part/output_part_282/ket_qua_tu_0_den_99.xlsx,original_output,ok,94532000__94835000,94532000__94835000,"10.79300,106.64050__10.84394,106.64089","10.79300,106.64050__10.84394,106.64089",directed_pair_key_by_code,7.3,8.9,,20 分,,1.5713,1.6,1.6,0.2192,WATCH_CHANGED,MEDIUM,MEDIUM,94532000__94835000,batch_02
20529,20531,88039000,PGD Châu Đức,107.2451534,10.6454008,92038000,PGD Bình Tây,106.6366052,10.7484977,67.4726737247752,TP. Hồ Chí Minh,206,29,"1 hr 13 min
60.7 km",60.7,1 hr 13 min,part/output_part_206/ket_qua_tu_0_den_99.xlsx,original_output,ok,88039000__92038000,88039000__92038000,"10.64540,107.24515__10.74850,106.63661","10.64540,107.24515__10.74850,106.63661",directed_pair_key_by_code,77.7,60.7,,1 hr 13 min,,0.8996,-17.0,17.0,0.2188,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__92038000,batch_02
22328,22330,90134000,PGD Đồng An,106.6795064,11.0474348,94730000,PGD Hiệp Phú,106.7819475,10.8443244,25.20222044770505,TP. Hồ Chí Minh,224,28,"57 min
24.7 km",24.7,57 min,part/output_part_224/ket_qua_tu_0_den_99.xlsx,original_output,ok,90134000__94730000,90134000__94730000,"11.04743,106.67951__10.84432,106.78195","10.84432,106.78195__11.04743,106.67951",directed_pair_key_by_code,31.6,24.7,,57 min,,0.9801,-6.9,6.9,0.2184,WATCH_CHANGED,MEDIUM,MEDIUM,90134000__94730000,batch_02
20974,20976,90030000,PGD Bến Thành,106.6975114,10.7719804,90137000,PGD Long Bình,106.8237366,10.8413876,15.79989561190521,TP. Hồ Chí Minh,210,74,"59 min
17.6 km",17.6,59 min,part/output_part_210/ket_qua_tu_0_den_99.xlsx,original_output,ok,90030000__90137000,90030000__90137000,"10.77198,106.69751__10.84139,106.82374","10.77198,106.69751__10.84139,106.82374",directed_pair_key_by_code,22.5,17.6,,59 min,,1.1139,-4.9,4.9,0.2178,WATCH_CHANGED,MEDIUM,MEDIUM,90030000__90137000,batch_02
18789,18791,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,90043000,PGD Đinh Tiên Hoàng,106.6958903,10.7915621,23.71129011337747,TP. Hồ Chí Minh,188,89,"56 min
33.6 km",33.6,56 min,part/output_part_188/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__90043000,64031000__90043000,"11.00380,106.71695__10.79156,106.69589","10.79156,106.69589__11.00380,106.71695",directed_pair_key_by_code,27.6,33.6,,56 min,,1.417,6.0,6.0,0.2174,WATCH_CHANGED,MEDIUM,MEDIUM,64031000__90043000,batch_02
25945,25947,92033000,PGD Hoa Việt,106.6587496,10.7525874,92200000,CN 6 Thành phố Hồ Chí Minh,106.6648231,10.7532743,0.6678667981835638,TP. Hồ Chí Minh,260,45,"6 min
1.8 km",1.8,6 min,part/output_part_260/ket_qua_tu_0_den_99.xlsx,original_output,ok,92033000__92200000,92033000__92200000,"10.75259,106.65875__10.75327,106.66482","10.75259,106.65875__10.75327,106.66482",directed_pair_key_by_code,2.3,1.8,,6 min,,2.6951,-0.5,0.5,0.2174,WATCH_CHANGED,MEDIUM,MEDIUM,92033000__92200000,batch_02
26125,26127,92038000,PGD Bình Tây,106.6366052,10.7484977,94531000,PGD Hóc Môn,106.5932327,10.8876665,16.18370099981426,TP. Hồ Chí Minh,262,25,"43 min
23.0 km",23.0,43 min,part/output_part_262/ket_qua_tu_0_den_99.xlsx,original_output,ok,92038000__94531000,92038000__94531000,"10.74850,106.63661__10.88767,106.59323","10.74850,106.63661__10.88767,106.59323",directed_pair_key_by_code,18.9,23.0,,43 min,,1.4212,4.1,4.1,0.2169,WATCH_CHANGED,MEDIUM,MEDIUM,92038000__94531000,batch_02
20522,20524,88039000,PGD Châu Đức,107.2451534,10.6454008,91232000,PGD Tân Phú,106.64491,10.778592,67.23250214279047,TP. Hồ Chí Minh,206,22,"1 hr 18 min
61.9 km",61.9,1 hr 18 min,part/output_part_206/ket_qua_tu_0_den_99.xlsx,original_output,ok,88039000__91232000,88039000__91232000,"10.64540,107.24515__10.77859,106.64491","10.64540,107.24515__10.77859,106.64491",directed_pair_key_by_code,79.0,61.9,,1 hr 18 min,,0.9207,-17.1,17.1,0.2165,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__91232000,batch_02
23358,23360,90330000,PGD An Phú,106.7385273,10.7978598,94630000,PGD Tô Ngọc Vân,106.7487842,10.8588784,6.876820551286177,TP. Hồ Chí Minh,234,58,"19 min
7.6 km",7.6,19 min,part/output_part_234/ket_qua_tu_0_den_99.xlsx,original_output,ok,90330000__94630000,90330000__94630000,"10.79786,106.73853__10.85888,106.74878","10.79786,106.73853__10.85888,106.74878",directed_pair_key_by_code,9.7,7.6,,19 min,,1.1052,-2.1,2.1,0.2165,WATCH_CHANGED,MEDIUM,MEDIUM,90330000__94630000,batch_02
20520,20522,88039000,PGD Châu Đức,107.2451534,10.6454008,91034000,PGD Trung Sơn,106.6897068,10.7315771,61.44314354815539,TP. Hồ Chí Minh,206,20,"1 hr 4 min
57.7 km",57.7,1 hr 4 min,part/output_part_206/ket_qua_tu_0_den_99.xlsx,original_output,ok,88039000__91034000,88039000__91034000,"10.64540,107.24515__10.73158,106.68971","10.64540,107.24515__10.73158,106.68971",directed_pair_key_by_code,73.6,57.7,,1 hr 4 min,,0.9391,-15.9,15.9,0.216,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__91034000,batch_02
22732,22734,90200000,CN 1 Thành phố Hồ Chí Minh,106.701474,10.7706429,94032000,PGD Ngô Quyền,106.664916,10.7625387,4.093920564470174,TP. Hồ Chí Minh,228,32,"24 min
7.9 km",7.9,24 min,part/output_part_228/ket_qua_tu_0_den_99.xlsx,original_output,ok,90200000__94032000,90200000__94032000,"10.77064,106.70147__10.76254,106.66492","10.76254,106.66492__10.77064,106.70147",directed_pair_key_by_code,6.5,7.9,,24 min,,1.9297,1.4,1.4,0.2154,WATCH_CHANGED,MEDIUM,MEDIUM,90200000__94032000,batch_02
19006,19008,64032000,PGD Mỹ Phước,106.6070371,11.1326431,93230000,PGD Vĩnh Lộc,106.596,10.8158889,35.24210947085457,TP. Hồ Chí Minh,191,6,"46 min
34.3 km",34.3,46 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__93230000,64032000__93230000,"11.13264,106.60704__10.81589,106.59600","10.81589,106.59600__11.13264,106.60704",directed_pair_key_by_code,43.7,34.3,,46 min,,0.9733,-9.4,9.4,0.2151,WATCH_CHANGED,MEDIUM,MEDIUM,64032000__93230000,batch_02
22422,22424,90135000,PGD Thuận Giao,106.7227778,10.9482778,94433000,PGD Phan Huy Ích,106.6323083,10.828896,16.54704013757383,TP. Hồ Chí Minh,225,22,"1 hr 4 min
29.4 km",29.4,1 hr 4 min,part/output_part_225/ket_qua_tu_0_den_99.xlsx,original_output,ok,90135000__94433000,90135000__94433000,"10.94828,106.72278__10.82890,106.63231","10.82890,106.63231__10.94828,106.72278",directed_pair_key_by_code,24.2,29.4,,1 hr 4 min,,1.7768,5.2,5.2,0.2149,WATCH_CHANGED,MEDIUM,MEDIUM,90135000__94433000,batch_02
21753,21755,90100000,CN Đông Thành phố Hồ Chí Minh,106.7458566,10.8818676,94200000,CN 11 Thành phố Hồ Chí Minh,106.6474356,10.7568213,17.5751358761407,TP. Hồ Chí Minh,218,53,"1 hr 7 min
28.3 km",28.3,1 hr 7 min,part/output_part_218/ket_qua_tu_0_den_99.xlsx,original_output,ok,90100000__94200000,90100000__94200000,"10.88187,106.74586__10.75682,106.64744","10.75682,106.64744__10.88187,106.74586",directed_pair_key_by_code,23.3,28.3,,1 hr 7 min,,1.6102,5.0,5.0,0.2146,WATCH_CHANGED,MEDIUM,MEDIUM,90100000__94200000,batch_02
23287,23289,90330000,PGD An Phú,106.7385273,10.7978598,90834000,PGD Văn Thánh,106.7142617,10.8017978,2.686352903198062,TP. Hồ Chí Minh,233,87,"18 min
6.8 km",6.8,18 min,part/output_part_233/ket_qua_tu_0_den_99.xlsx,original_output,ok,90330000__90834000,90330000__90834000,"10.79786,106.73853__10.80180,106.71426","10.79786,106.73853__10.80180,106.71426",directed_pair_key_by_code,5.6,6.8,,18 min,,2.5313,1.2,1.2,0.2143,WATCH_CHANGED,MEDIUM,MEDIUM,90330000__90834000,batch_02
22631,22633,90137000,PGD Long Bình,106.8237366,10.8413876,94231000,PGD Tên Lửa,106.61129,10.75028,25.31993530530804,TP. Hồ Chí Minh,227,31,"54 min
25.4 km",25.4,54 min,part/output_part_227/ket_qua_tu_0_den_99.xlsx,original_output,ok,90137000__94231000,90137000__94231000,"10.84139,106.82374__10.75028,106.61129","10.75028,106.61129__10.84139,106.82374",directed_pair_key_by_code,32.3,25.4,,54 min,,1.0032,-6.9,6.9,0.2136,WATCH_CHANGED,MEDIUM,MEDIUM,90137000__94231000,batch_02
23550,23552,90332000,PGD Thảo Điền,106.7360342,10.8052701,94532000,PGD Bàu Cát,106.640501,10.792999,10.52352738592939,TP. Hồ Chí Minh,236,50,"36 min
11.1 km",11.1,36 min,part/output_part_236/ket_qua_tu_0_den_99.xlsx,original_output,ok,90332000__94532000,90332000__94532000,"10.80527,106.73603__10.79300,106.64050","10.79300,106.64050__10.80527,106.73603",directed_pair_key_by_code,14.1,11.1,,36 min,,1.0548,-3.0,3.0,0.2128,WATCH_CHANGED,MEDIUM,MEDIUM,90332000__94532000,batch_02
28193,28195,94700000,CN Thủ Đức,106.7575507,10.8576366,94730000,PGD Hiệp Phú,106.7819475,10.8443244,3.047890346240621,TP. Hồ Chí Minh,282,93,"8 分
3.7 km",3.7,8 分,part/output_part_282/ket_qua_tu_0_den_99.xlsx,original_output,ok,94700000__94730000,94700000__94730000,"10.85764,106.75755__10.84432,106.78195","10.84432,106.78195__10.85764,106.75755",directed_pair_key_by_code,4.7,3.7,,8 分,,1.214,-1.0,1.0,0.2128,WATCH_CHANGED,MEDIUM,MEDIUM,94700000__94730000,batch_02
